iso,unix,eui,x,y,z,dx,dy,dz,ecef_x,ecef_y,ecef_z,wgs84_lat,wgs84_lon,wgs84_alt,wgs84_heading,wgs84_speed
2017-04-24_10-43-51,1493030631.336699,deca010000000004,1.927,1.964,0.318,-0.012,0.065,-0.332,51.491473957183,7.412270272891,0.318,25.143,0.002,
2017-04-24_10-43-51,1493030631.340239,deca010000000003,0.768,-1.674,0.071,0.135,0.087,-0.792,51.491453238576,7.412226449055,0.071,92.293,0.004,
2017-04-24_10-43-51,1493030631.355124,deca010000000005,1.339,0.176,0.236,0.018,0.103,-0.509,51.491463868627,7.412248522773,0.236,44.994,0.002,
2017-04-24_10-43-51,1493030631.358839,deca010000000003,0.767,-1.678,0.040,0.129,0.073,-0.827,51.491453211967,7.412226407656,0.040,95.761,0.003,
2017-04-24_10-43-51,1493030631.362434,deca010000000004,1.929,1.965,0.300,-0.003,0.064,-0.352,51.491473951153,7.412270308332,0.300,32.504,0.002,
2017-04-24_10-43-51,1493030631.380379,deca010000000003,0.767,-1.678,0.004,0.124,0.069,-0.865,51.491453212829,7.412226405411,0.004,95.915,0.003,
2017-04-24_10-43-51,1493030631.391728,deca010000000003,0.767,-1.676,-0.021,0.121,0.073,-0.892,51.491453227768,7.412226425687,-0.021,94.177,0.002,
2017-04-24_10-43-51,1493030631.402391,deca010000000005,1.340,0.179,0.193,0.020,0.099,-0.550,51.491463887297,7.412248556139,0.193,46.911,0.005,
2017-04-24_10-43-51,1493030631.405995,deca010000000003,0.764,-1.672,-0.045,0.109,0.080,-0.914,51.491453269118,7.412226421570,-0.045,88.937,0.002,
2017-04-24_10-43-51,1493030631.420258,deca010000000004,1.939,1.970,0.265,0.025,0.068,-0.381,51.491473940169,7.412270457285,0.265,55.541,0.004,
2017-04-24_10-43-51,1493030631.427489,deca010000000005,1.340,0.182,0.160,0.022,0.099,-0.589,51.491463907014,7.412248576699,0.160,47.653,0.003,
2017-04-24_10-43-51,1493030631.441829,deca010000000004,1.949,1.975,0.237,0.055,0.079,-0.419,51.491473926696,7.412270616552,0.237,69.894,0.002,
2017-04-24_10-43-51,1493030631.445781,deca010000000003,0.767,-1.668,-0.104,0.108,0.081,-0.958,51.491453280224,7.412226488467,-0.104,88.320,0.005,
2017-04-24_10-43-51,1493030631.456888,deca010000000004,1.956,1.986,0.212,0.079,0.104,-0.456,51.491473963537,7.412270795076,0.212,72.162,0.002,
2017-04-24_10-43-51,1493030631.456888,deca010000000005,1.338,0.184,0.124,0.019,0.097,-0.629,51.491463926545,7.412248571218,0.124,46.323,0.003,
2017-04-24_10-43-51,1493030631.471757,deca010000000004,1.964,1.993,0.193,0.099,0.121,-0.481,51.491473982332,7.412270944390,0.193,74.318,0.002,
2017-04-24_10-43-51,1493030631.475768,deca010000000003,0.765,-1.661,-0.151,0.097,0.094,-0.998,51.491453340650,7.412226521497,-0.151,81.108,0.004,
2017-04-24_10-43-51,1493030631.479640,deca010000000005,1.336,0.182,0.084,0.016,0.087,-0.678,51.491463925805,7.412248535606,0.084,45.784,0.002,
2017-04-24_10-43-51,1493030631.483326,deca010000000004,1.967,2.002,0.171,0.109,0.142,-0.513,51.491474031287,7.412271060850,0.171,72.775,0.002,
2017-04-24_10-43-51,1493030631.501186,deca010000000003,0.760,-1.663,-0.176,0.075,0.086,-0.996,51.491453361937,7.412226443361,-0.176,76.097,0.003,
2017-04-24_10-43-51,1493030631.501186,deca010000000005,1.330,0.173,0.061,-0.002,0.059,-0.694,51.491463889336,7.412248382763,0.061,33.029,0.001,
2017-04-24_10-43-51,1493030631.512433,deca010000000004,1.971,1.999,0.154,0.109,0.122,-0.515,51.491473986612,7.412271077866,0.154,77.087,0.005,
2017-04-24_10-43-51,1493030631.519693,deca010000000003,0.752,-1.668,-0.190,0.052,0.070,-0.988,51.491453360614,7.412226314071,-0.190,71.468,0.002,
2017-04-24_10-43-51,1493030631.524002,deca010000000005,1.324,0.166,0.043,-0.019,0.037,-0.697,51.491463869096,7.412248256499,0.043,8.043,0.001,
2017-04-24_10-43-51,1493030631.537934,deca010000000003,0.750,-1.672,-0.209,0.042,0.057,-0.985,51.491453345836,7.412226252329,-0.209,71.588,0.001,
2017-04-24_10-43-51,1493030631.546155,deca010000000005,1.319,0.156,0.023,-0.034,0.010,-0.707,51.491463822884,7.412248106046,0.023,321.067,0.001,
